acao,CAGR LUCROS 5 ANOS,CAGR RECEITAS 5 ANOS,DIVIDEND YIELD (DY),DÍVIDA BRUTA / PATRIMÔNIO,DÍVIDA LÍQUIDA / EBIT,DÍVIDA LÍQUIDA / EBITDA,EV/EBIT,EV/EBITDA,GIRO ATIVOS,LIQUIDEZ CORRENTE,LPA,MARGEM BRUTA,MARGEM EBIT,MARGEM EBITDA,MARGEM LÍQUIDA,P/ATIVO,P/ATIVO CIRC LIQ,P/CAP.GIRO,P/EBIT,P/EBITDA,P/L,P/RECEITA (PSR),P/VP,PASSIVOS / ATIVOS,PATRIMÔNIO / ATIVOS,PAYOUT,ROA,ROE,ROIC,VPA,ROIC_Atual,ROIC_2023
tots3,16.2975,7.7725,0.9,0.28,-1.6974999999999998,-1.235,34.995000000000005,24.4475,0.475,2.815,0.74,65.1225,15.51,22.189999999999998,11.4825,2.7175,-5.975,11.2775,36.697500000000005,25.6825,50.7725,5.635,5.010000000000001,0.4325,0.5375,47.495,5.32,10.037500000000001,8.512500000000001,7.637499999999999,8.57,8.57
tpis3,-0.4875,-10.194999999999999,1.0575,2.12,1.8550000000000002,3.91,2.6274999999999995,4.5725,0.31500000000000006,0.23,0.0225,15.8275,11.399999999999999,44.32,0.4249999999999994,0.09,-0.095,-0.5225000000000001,0.7724999999999999,0.66,14.365,0.29500000000000004,0.355,0.8099999999999999,0.265,30.06,-0.09750000000000011,-0.9900000000000004,1.8649999999999998,4.8725,-7.32,-7.32
trad3,0.0,0.0,0.002286,0.001876,3.47,4.977500000000001,-18.384999999999998,-26.692500000000003,0.07,4.0575,-0.0539265,27.1025,-34.8525,-27.0875,-18.435,1.1025,-2.2175,2.67,-21.8525,-31.6725,446.3525,7.779999999999999,1.1724999999999999,0.035,0.46499999999999997,-0.0225,-3.4625,-2.855,-6.6525,1.0225,-84.8,-84.8
tris3,50.4775,16.77,3.2725,0.5025,1.5125000000000002,1.24,11.73,10.905000000000001,0.36750000000000005,4.215,0.6675,34.3125,19.87,21.395000000000003,15.3475,0.8400000000000001,-3.6225,1.4500000000000002,10.217500000000001,9.66,13.120000000000001,2.11,1.53,0.4175,0.53,34.89,6.295,10.825000000000001,8.4525,6.279999999999999,5.63,5.63
trpl3,21.15,14.125,6.9975000000000005,0.41500000000000004,1.0575,1.05,6.0275,5.99,0.165,3.4299999999999997,3.9475,68.7775,83.705,84.1875,60.08,0.73,-0.8975000000000001,5.949999999999999,5.5325,5.494999999999999,7.7875,4.465,1.375,0.46,0.53,43.08500000000001,9.9175,18.505000000000003,15.4475,21.4325,13.94,13.94
trpl4,21.15,14.125,8.0825,0.41500000000000004,1.0575,1.05,6.0275,5.99,0.165,3.4299999999999997,3.9475,68.7775,83.705,84.1875,60.08,0.615,-0.7575000000000001,4.9399999999999995,4.609999999999999,4.5825,6.475,3.7825,1.155,0.46,0.53,43.08500000000001,9.9175,18.505000000000003,15.4475,21.4325,13.94,13.94
tten3,0.0,0.0,0.04,0.1875,-0.10499999999999998,-0.0975,4.9925,4.6925,0.585,0.845,0.39499999999999996,7.07,3.6075,3.8374999999999995,3.0675000000000003,0.4275,-1.635,1.4475,5.0975,4.7925,6.9275,0.36250000000000004,0.8775,0.2575,0.2425,0.3325,4.795,7.445,5.7325,2.535,6.45,6.45
tupy3,13.094999999999999,13.572500000000002,2.07,0.8999999999999999,2.785,1.4474999999999998,11.7275,5.8775,0.9099999999999999,2.0825,1.5875,16.67,6.465,12.254999999999999,2.8725,0.49,-1.135,1.6875000000000002,8.9425,4.425,-1.2000000000000008,0.5525,1.26,0.6099999999999999,0.38999999999999996,22.162499999999998,2.9475000000000002,8.219999999999999,6.890000000000001,18.6025,11.36,11.36
ucas3,0.625,-1.0099999999999998,7.254999999999999,0.0325,-2.2724999999999995,-1.605,9.81,6.895,0.7575,4.8475,0.345,37.324999999999996,12.3375,17.287499999999998,11.767499999999998,1.0999999999999999,-2.31,4.485,12.087499999999999,8.5025,13.330000000000002,1.5099999999999998,1.6099999999999999,0.265,0.68,87.67,8.98,13.4175,9.8825,2.545,-122.9,-122.9
ugpa3,-9.3225,6.6775,3.0475000000000003,1.6475,6.177499999999999,3.9725,18.7775,11.9975,2.9625,1.5625,0.875,5.835,1.8900000000000001,2.8225,0.8875,0.6125,-1.28,-4.680000000000001,12.600000000000001,8.0275,33.1525,0.225,2.1475,0.7925,0.28500000000000003,78.56,2.7925,9.2875,6.3675,9.14,13.81,13.81
unip3,34.339999999999996,33.415,8.030000000000001,0.367661,-0.17000000000000004,-0.24,4.8075,4.0975,0.975,1.4225,10.865,37.6575,27.987500000000004,27.912499999999998,16.2475,1.1175,-1.9249999999999998,2.2875000000000005,4.9,4.2700000000000005,9.857500000000002,1.1425,2.9325,0.6575,0.385,49.81,16.797500000000003,44.2575,41.044999999999995,22.112499999999997,13.5,13.5
unip5,34.339999999999996,33.415,7.807499999999999,0.367661,-0.17000000000000004,-0.24,4.8075,4.0975,0.975,1.4225,10.865,37.6575,27.987500000000004,27.912499999999998,16.2475,1.1625,-2.005,2.5149999999999997,5.02,4.3775,10.075000000000001,1.1775,3.0525,0.6575,0.385,49.81,16.797500000000003,44.2575,41.044999999999995,22.112499999999997,13.5,13.5
unip6,34.339999999999996,33.415,8.51,0.367661,-0.17000000000000004,-0.24,4.8075,4.0975,0.975,1.4225,10.865,37.6575,27.987500000000004,27.912499999999998,16.2475,1.15,-1.985,2.5,5.02,4.37,10.09,1.1749999999999998,3.0225,0.6575,0.385,49.81,16.797500000000003,44.2575,41.044999999999995,22.112499999999997,13.5,13.5
usim3,14.65,17.7975,4.885,0.33,1.0499999999999998,0.5449999999999999,7.4975000000000005,4.395,0.6925,3.1625,2.31,20.9225,16.265,21.3475,9.370000000000001,0.43999999999999995,-0.77,1.6300000000000001,6.38,3.8074999999999997,23.677500000000002,0.7024999999999999,0.8325,0.395,0.54,39.5325,9.1125,13.682500000000001,12.9875,14.7275,1.09,1.09
